cross_comp_2,zeeman,score,target_residual,braid_res,ybe_res,best_axis
-0.006666666666666666,-0.008333333333333333,1.7580966738529111,1.1894409371324757,0.4949606666816254,0.0736950700388099,z
-0.006666666666666666,-0.006666666666666666,1.7009345581336026,1.1862921482556263,0.45540609174960933,0.05923631812836703,z
-0.006666666666666666,-0.004999999999999999,1.6503743830893902,1.18362849604318,0.41849035273423546,0.048255534311974775,y
-0.006666666666666666,-0.003333333333333334,1.6075825183474854,1.1814560830225138,0.3852245747853962,0.040901860539575445,y
-0.006666666666666666,-0.001666666666666667,1.5735306229952628,1.1797803100153594,0.3568626617296749,0.0368876512502285,y
-0.006666666666666666,0.0,1.548786364771035,1.1786058449557408,0.3348553300839802,0.03532518973131381,y
-0.006666666666666666,0.001666666666666667,1.5336765311847274,1.177936595729359,0.3206763983241502,0.035063537131218,y
-0.006666666666666666,0.003333333333333334,1.5284953728327115,1.177775687417733,0.3154977821579484,0.035221903257030174,y
-0.006666666666666666,0.005000000000000001,1.5334057229076683,1.1781254442699485,0.31981889107341877,0.035461387564301165,y
-0.006666666666666666,0.006666666666666668,1.5482987970803865,1.1789873766557952,0.3332801090125105,0.03603131141208104,y
-0.006666666666666666,0.008333333333333335,1.5728892472562002,1.1803621731781417,0.3548048253477076,0.03772224873035071,y
-0.006666666666666666,0.010000000000000002,1.6068479074403839,1.1822496980413797,0.3829572504945534,0.04164095890445059,y
-0.006666666666666666,0.011666666666666669,1.6496706187218866,1.1846489936898197,0.4162827310251676,0.0487388940068993,y
-0.006666666666666666,0.013333333333333332,1.7005005106200082,1.1875582886463136,0.45350298238401465,0.05943923958967991,y
-0.006666666666666666,0.015000000000000003,1.7582573921385887,1.190975010400185,0.49357681903239914,0.07370556270600444,y
-0.006666666666666666,0.016666666666666666,1.8219002856251296,1.1948958031168981,0.5356863837451897,0.09131809876304181,y
-0.006666666666666666,0.018333333333333337,1.890562983116892,1.199316549871787,0.5791968210697674,0.11204961217533738,y
-0.006666666666666666,0.02,1.9635636333434052,1.2042323990483108,0.623613848487527,0.13571738580756756,y
-0.004999999999999999,-0.02,2.2410083567167653,1.2076949586710606,0.7821924158462434,0.2511209821994612,z
-0.004999999999999999,-0.018333333333333333,2.1567277468999695,1.2012735067219156,0.737607769622934,0.21784647055512008,z
-0.004999999999999999,-0.016666666666666666,2.074771309805842,1.1952902103286533,0.6925941983142765,0.18688690116291226,z
-0.004999999999999999,-0.015,1.9954124061525764,1.1897554443787266,0.6473349321743752,0.15832202959947442,z
-0.004999999999999999,-0.013333333333333332,1.9189741045283877,1.1846791456640833,0.6020537369382112,0.132241221926093,z
-0.004999999999999999,-0.011666666666666667,1.8458515326071125,1.1800707628417195,0.5570299659991342,0.10875080376625879,z
-0.004999999999999999,-0.01,1.7765454621135663,1.175939207021567,0.5126203502082494,0.08798590488374988,z
