cxy,cyx,min_abs,site,max_weight,maj_sim
0.17500000000000002,0.05,0.0040229287047468115,199,0.009949641079307731,0.2767087131719549
0.17500000000000002,0.0625,0.004107433514045315,0,0.009949641079306995,0.4111973034343521
0.17500000000000002,0.07500000000000001,0.004208413430892214,0,0.009949641079306737,0.18261305472428857
0.17500000000000002,0.08750000000000001,0.004324714552719942,199,0.009949641079307802,0.3821596977410373
0.17500000000000002,0.1,0.00445513716330781,199,0.009949641079306877,0.3888330607581274
0.17500000000000002,0.1125,0.0045984798737678245,199,0.009949641079307,0.22276442517592265
0.17500000000000002,0.125,0.004753574021638118,199,0.009949641079307554,0.33591761249862184
0.17500000000000002,0.1375,0.004919308247418819,199,0.009949641079306864,0.33601660655724264
0.17500000000000002,0.15000000000000002,0.005094644257574285,199,0.009949641079306931,0.3201825022410101
0.17500000000000002,0.1625,0.005278625333695275,199,0.009949641079307554,0.2979118059745336
0.17500000000000002,0.17500000000000002,0.005470379286668714,199,0.009949641079306851,0.2928932188139526
0.17500000000000002,0.1875,0.0056691174348989515,199,0.009949641079307752,0.3050233537589776
0.17500000000000002,0.2,0.005874130937043032,199,0.009949641079306824,0.2698024578925393
0.17500000000000002,0.21250000000000002,0.006084785523299607,199,0.009949641079307467,0.2610484059654842
0.17500000000000002,0.225,0.006300515398582234,199,0.009949641079306893,0.2509092908714934
0.17500000000000002,0.23750000000000002,0.006520816861035894,199,0.009949641079307717,0.24386272338008752
0.17500000000000002,0.25,0.006745241997641815,199,0.009949641079307937,0.26703196721490363
0.1875,0.0,0.004144438167070385,199,0.009949641079307733,0.19891184410157126
0.1875,0.0125,0.004153637819160739,199,0.00994964107930745,0.3839071677102447
0.1875,0.025,0.004181115325967203,199,0.00994964107930686,0.2818973207179114
0.1875,0.037500000000000006,0.00422651421735414,199,0.009949641079307896,0.20860388939134034
0.1875,0.05,0.00428926547489672,199,0.009949641079307146,0.4339880636231389
0.1875,0.0625,0.004368621409892026,0,0.00994964107930671,0.44948974278357756
0.1875,0.07500000000000001,0.004463696512530646,199,0.009949641079307221,0.41786992965426906
0.1875,0.08750000000000001,0.004573510567733807,0,0.009949641079306763,0.41640648852322015
0.1875,0.1,0.004697029922679952,199,0.009949641079306858,0.398853510359343
0.1875,0.1125,0.004833203916669748,199,0.00994964107930766,0.23683206431188641
0.1875,0.125,0.0049809947731209725,0,0.00994964107930664,0.3643935055373655
0.1875,0.1375,0.005139400410921934,199,0.00994964107930733,0.254151389072256
0.1875,0.15000000000000002,0.00530747049562208,199,0.00994964107930757,0.33108247970157334
0.1875,0.1625,0.0054843165813251065,199,0.009949641079306713,0.3185244310146108
0.1875,0.17500000000000002,0.0056691174348989515,199,0.009949641079307752,0.2809674459347278
0.1875,0.1875,0.0058611206642879,0,0.009949641079306749,0.29289321881395247
0.1875,0.2,0.006059641673910231,199,0.009949641079306846,0.28159199550038616
0.1875,0.21250000000000002,0.006264060808710226,0,0.009949641079308038,0.3070268431819717
0.1875,0.225,0.006473819370235456,0,0.009949641079306711,0.2621663251112625
0.1875,0.23750000000000002,0.006688415020453586,199,0.009949641079308534,0.25504947631109465
0.1875,0.25,0.006907396945117507,199,0.009949641079306792,0.3346948891972671
