cxy,cyx,min_abs,site,max_weight,maj_sim
0.10333333333333333,0.122,0.0035339460890770336,199,0.00994964107930683,0.2643750312823814
0.10333333333333333,0.12666666666666668,0.0036132721872409695,199,0.009949641079306825,0.2620949905099247
0.10333333333333333,0.13133333333333333,0.003693775422640649,199,0.009949641079306754,0.255307434069046
0.10333333333333333,0.136,0.0037753804949896214,0,0.009949641079306501,0.24824053505250954
0.10333333333333333,0.14066666666666666,0.0038580174865102124,199,0.009949641079308406,0.34783956894070833
0.10333333333333333,0.14533333333333334,0.0039416214944765215,199,0.009949641079308196,0.2725385410309118
0.10333333333333333,0.15000000000000002,0.004026132278061478,199,0.009949641079307807,0.24885309261655608
0.10333333333333333,0.15466666666666667,0.004111493921971242,0,0.00994964107930669,0.22999701431685027
0.10333333333333333,0.15933333333333333,0.004197654518370175,199,0.009949641079306962,0.2239529022657678
0.10333333333333333,0.164,0.004284565867857304,199,0.009949641079306864,0.22008066976878682
0.10333333333333333,0.1686666666666667,0.004372183199689572,199,0.00994964107930857,0.28426622274867863
0.10333333333333333,0.17333333333333334,0.004460464911028901,199,0.009949641079307583,0.2762335050586332
0.10333333333333333,0.178,0.004549372324686218,199,0.009949641079307266,0.2203785937653424
0.10333333333333333,0.18266666666666667,0.004638869464637652,199,0.009949641079307884,0.23039768376232683
0.10333333333333333,0.18733333333333335,0.00472892284844062,199,0.009949641079307668,0.2772620443780569
0.10333333333333333,0.192,0.004819501295599926,0,0.0099496410793067,0.2419661317088937
0.10333333333333333,0.19666666666666668,0.0049105757508975225,199,0.009949641079306803,0.22232947874045317
0.10333333333333333,0.20133333333333336,0.00500211912168691,199,0.009949641079306976,0.19552706810892495
0.10333333333333333,0.20600000000000002,0.005094106128165548,199,0.00994964107930814,0.25886465940771874
0.10333333333333333,0.21066666666666667,0.005186513165674481,199,0.009949641079306817,0.19518801360542515
0.10333333333333333,0.21533333333333332,0.0052793181781022325,199,0.009949641079307752,0.2673489347407836
0.10333333333333333,0.22,0.005372500541535295,0,0.009949641079306886,0.188533125124409
0.10800000000000001,0.08,0.00297078590547617,199,0.009949641079307351,0.3258652449399613
0.10800000000000001,0.08466666666666667,0.0030333165871214785,199,0.009949641079306532,0.33626955008898773
0.10800000000000001,0.08933333333333333,0.0030980203637913095,199,0.009949641079307518,0.280568564765444
0.10800000000000001,0.094,0.0031647639511429015,0,0.009949641079306805,0.31771350977273516
0.10800000000000001,0.09866666666666667,0.0032334210356323445,199,0.009949641079306897,0.30901099155559464
0.10800000000000001,0.10333333333333333,0.003303872327453578,0,0.009949641079306869,0.3007290588840127
0.10800000000000001,0.10800000000000001,0.0033760055026297864,199,0.009949641079306888,0.29289321881395247
0.10800000000000001,0.11266666666666666,0.0034497150587675107,199,0.009949641079307391,0.28562056951027537
0.10800000000000001,0.11733333333333335,0.003524902105706995,199,0.009949641079307367,0.30279360748922735
0.10800000000000001,0.122,0.0036014741090524827,199,0.00994964107930683,0.27176635516218683
0.10800000000000001,0.12666666666666668,0.0036793446015237485,199,0.009949641079307108,0.2656246983900139
0.10800000000000001,0.13133333333333333,0.0037584328742945017,199,0.009949641079306803,0.2597867977141207
0.10800000000000001,0.136,0.0038386636580483168,0,0.009949641079306753,0.25407439426543044
